Month,DayofMonth,DayOfWeek,FlightDate,AirlineID,Carrier,FlightNum,Origin,Dest,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,Cancelled,Diverted,ActualElapsedTime,AirTime,Distance,departure,arrival,origin_airport_code,departureDelay,lon_origin,lat_origin,dest_airport_code,arrivalDelay,lon_dest,lat_dest,Year,id
1,31,4,2008-01-31,19805,AA,1030,DFW,STL,945,956,11.00,11.00,0,10.00,1006,1115,4.00,1120,1119,-1.00,0.00,0,0,0,83.00,69.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,-958920102
1,20,7,2008-01-20,19805,AA,1085,DFW,STL,1910,1906,-4.00,0.00,0,14.00,1920,2036,7.00,2045,2043,-2.00,0.00,0,0,0,97.00,76.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,-1963668664
1,20,7,2008-01-20,19805,AA,520,DFW,STL,1220,1219,-1.00,0.00,0,10.00,1229,1343,5.00,1400,1348,-12.00,0.00,0,0,0,89.00,74.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,466245361
1,11,5,2008-01-11,19805,AA,1790,DFW,STL,1615,1611,-4.00,0.00,0,11.00,1622,1735,5.00,1755,1740,-15.00,0.00,0,0,0,89.00,73.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,66156158
1,2,3,2008-01-02,19805,AA,492,DFW,STL,1525,1529,4.00,4.00,0,14.00,1543,1702,5.00,1705,1707,2.00,2.00,0,0,0,98.00,79.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,-334392879
1,22,2,2008-01-22,19805,AA,1790,DFW,STL,1615,1618,3.00,3.00,0,13.00,1631,1740,3.00,1755,1743,-12.00,0.00,0,0,0,85.00,69.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,1985937956
1,11,5,2008-01-11,19805,AA,492,DFW,STL,1525,1525,0.00,0.00,0,10.00,1535,1649,4.00,1705,1653,-12.00,0.00,0,0,0,88.00,74.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,-778893385
1,28,1,2008-01-28,19805,AA,1336,DFW,STL,705,656,-9.00,0.00,0,16.00,712,827,8.00,845,835,-10.00,0.00,0,0,0,99.00,75.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,1839848274
1,31,4,2008-01-31,19805,AA,520,DFW,STL,1220,1247,27.00,27.00,1,20.00,1307,1416,7.00,1355,1423,28.00,28.00,1,0,0,96.00,69.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,-1220099342
1,9,3,2008-01-09,19805,AA,1118,DFW,STL,1040,1043,3.00,3.00,0,7.00,1050,1208,1.00,1220,1209,-11.00,0.00,0,0,0,86.00,78.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,493142766
1,25,5,2008-01-25,19805,AA,2228,DFW,STL,1800,1837,37.00,37.00,1,16.00,1853,2002,3.00,1935,2005,30.00,30.00,1,0,0,88.00,69.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,1288325835
1,8,2,2008-01-08,19805,AA,892,DFW,STL,2125,2134,9.00,9.00,0,12.00,2146,2259,4.00,2300,2303,3.00,3.00,0,0,0,89.00,73.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,1288993246
1,8,2,2008-01-08,19805,AA,1578,DFW,STL,1320,1315,-5.00,0.00,0,24.00,1339,1510,6.00,1455,1516,21.00,21.00,1,0,0,121.00,91.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,2039881133
1,17,4,2008-01-17,19805,AA,1030,DFW,STL,945,1053,68.00,68.00,1,13.00,1106,1213,2.00,1120,1215,55.00,55.00,1,0,0,82.00,67.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,-983692853
1,17,4,2008-01-17,19805,AA,1336,DFW,STL,705,658,-7.00,0.00,0,16.00,714,821,5.00,845,826,-19.00,0.00,0,0,0,88.00,67.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,-2051015541
1,27,7,2008-01-27,19805,AA,520,DFW,STL,1220,1227,7.00,7.00,0,18.00,1245,1409,4.00,1400,1413,13.00,13.00,0,0,0,106.00,84.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,1023858540
4,19,6,2008-04-19,19790,DL,721,BOS,ATL,1855,1853,-2.00,0.00,0,13.00,1906,2119,8.00,2139,2127,-12.00,0.00,0,0,0,154.00,133.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-1318810366
4,17,4,2008-04-17,19790,DL,701,BOS,ATL,550,553,3.00,3.00,0,32.00,625,831,11.00,842,842,0.00,0.00,0,0,0,169.00,126.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,1924706480
4,21,1,2008-04-21,19790,DL,711,BOS,ATL,1220,1216,-4.00,0.00,0,14.00,1230,1435,7.00,1503,1442,-21.00,0.00,0,0,0,146.00,125.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-1676303333
4,30,3,2008-04-30,19790,DL,715,BOS,ATL,1530,1531,1.00,1.00,0,22.00,1553,1803,6.00,1814,1809,-5.00,0.00,0,0,0,158.00,130.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-509959480
4,3,4,2008-04-03,20437,FL,274,BOS,ATL,1649,1654,5.00,5.00,0,16.00,1710,1949,12.00,1939,2001,22.00,22.00,1,0,0,187.00,159.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,1859871902
4,9,3,2008-04-09,19790,DL,717,BOS,ATL,1630,1637,7.00,7.00,0,14.00,1651,1917,10.00,1923,1927,4.00,4.00,0,0,0,170.00,146.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-375243868
4,6,7,2008-04-06,19790,DL,667,BOS,ATL,830,829,-1.00,0.00,0,13.00,842,1123,9.00,1125,1132,7.00,7.00,0,0,0,183.00,161.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,1800436352
4,17,4,2008-04-17,20437,FL,274,BOS,ATL,1626,1627,1.00,1.00,0,18.00,1645,1857,8.00,1921,1905,-16.00,0.00,0,0,0,158.00,132.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-1555919084
4,14,1,2008-04-14,19790,DL,707,BOS,ATL,1025,1023,-2.00,0.00,0,17.00,1040,1259,13.00,1304,1312,8.00,8.00,0,0,0,169.00,139.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-200634674
4,16,3,2008-04-16,19790,DL,707,BOS,ATL,1015,1032,17.00,17.00,1,15.00,1047,1244,6.00,1253,1250,-3.00,0.00,0,0,0,138.00,117.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,960178212
4,18,5,2008-04-18,20437,FL,492,BOS,ATL,1935,1928,-7.00,0.00,0,20.00,1948,2202,11.00,2220,2213,-7.00,0.00,0,0,0,165.00,134.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-1796144957
4,29,2,2008-04-29,20437,FL,492,BOS,ATL,1935,1931,-4.00,0.00,0,16.00,1947,2159,10.00,2220,2209,-11.00,0.00,0,0,0,158.00,132.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-31640053
4,13,7,2008-04-13,19790,DL,713,BOS,ATL,1330,1330,0.00,0.00,0,17.00,1347,1613,11.00,1619,1624,5.00,5.00,0,0,0,174.00,146.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,973665525
4,24,4,2008-04-24,20437,FL,270,BOS,ATL,600,553,-7.00,0.00,0,12.00,605,811,12.00,848,823,-25.00,0.00,0,0,0,150.00,126.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-1461244601
4,25,5,2008-04-25,19790,DL,711,BOS,ATL,1220,1211,-9.00,0.00,0,11.00,1222,1437,10.00,1503,1447,-16.00,0.00,0,0,0,156.00,135.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-1503637564
4,7,1,2008-04-07,20437,FL,281,BOS,ATL,1345,1341,-4.00,0.00,0,11.00,1352,1614,12.00,1631,1626,-5.00,0.00,0,0,0,165.00,142.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-1299628635
4,11,5,2008-04-11,19790,DL,707,BOS,ATL,1015,1021,6.00,6.00,0,12.00,1033,1253,7.00,1253,1300,7.00,7.00,0,0,0,159.00,140.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,1861181696
4,21,1,2008-04-21,20437,FL,281,BOS,ATL,1755,1823,28.00,28.00,1,15.00,1838,2041,11.00,2040,2052,12.00,12.00,0,0,0,149.00,123.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,447855270
4,6,7,2008-04-06,20437,FL,281,BOS,ATL,1536,1539,3.00,3.00,0,17.00,1556,1815,11.00,1822,1826,4.00,4.00,0,0,0,167.00,139.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,1105243461
4,11,5,2008-04-11,19790,DL,719,BOS,ATL,1730,1729,-1.00,0.00,0,18.00,1747,2017,22.00,2022,2039,17.00,17.00,1,0,0,190.00,150.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-1251436018
4,9,3,2008-04-09,19790,DL,703,BOS,ATL,715,712,-3.00,0.00,0,17.00,729,955,10.00,1002,1005,3.00,3.00,0,0,0,173.00,146.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,1291623918
4,21,1,2008-04-21,19790,DL,709,BOS,ATL,1115,1302,107.00,107.00,1,16.00,1318,1522,10.00,1353,1532,99.00,99.00,1,0,0,150.00,124.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-1438161031
4,19,6,2008-04-19,19790,DL,719,BOS,ATL,1730,1725,-5.00,0.00,0,16.00,1741,1953,11.00,2022,2004,-18.00,0.00,0,0,0,159.00,132.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-1076347726
4,20,7,2008-04-20,20437,FL,492,BOS,ATL,1935,2008,33.00,33.00,1,12.00,2020,2224,9.00,2220,2233,13.00,13.00,0,0,0,145.00,124.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,18716065
4,28,1,2008-04-28,19790,DL,715,BOS,ATL,1530,1552,22.00,22.00,1,24.00,1616,1852,11.00,1814,1903,49.00,49.00,1,0,0,191.00,156.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,1443595186
4,27,7,2008-04-27,19790,DL,701,BOS,ATL,550,547,-3.00,0.00,0,18.00,605,822,9.00,842,831,-11.00,0.00,0,0,0,164.00,137.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,2076995254
1,6,7,2008-01-06,19805,AA,1982,STL,ORD,1905,1901,-4.00,0.00,0,16.00,1917,2003,16.00,2020,2019,-1.00,0.00,0,0,0,78.00,46.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,753741573
1,31,4,2008-01-31,19805,AA,392,STL,ORD,600,555,-5.00,0.00,0,16.00,611,652,8.00,710,700,-10.00,0.00,0,0,0,65.00,41.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,1625771411
1,9,3,2008-01-09,19805,AA,1610,STL,ORD,830,826,-4.00,0.00,0,11.00,837,926,6.00,945,932,-13.00,0.00,0,0,0,66.00,49.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,-1419119796
1,16,3,2008-01-16,19805,AA,1496,STL,ORD,1600,1553,-7.00,0.00,0,14.00,1607,1706,10.00,1715,1716,1.00,1.00,0,0,0,83.00,59.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,-328161946
1,16,3,2008-01-16,19805,AA,1605,STL,ORD,1150,1145,-5.00,0.00,0,14.00,1159,1248,9.00,1259,1257,-2.00,0.00,0,0,0,72.00,49.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,-763447317
1,27,7,2008-01-27,19805,AA,2245,STL,ORD,1655,1653,-2.00,0.00,0,17.00,1710,1803,11.00,1815,1814,-1.00,0.00,0,0,0,81.00,53.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,-407917690
1,5,6,2008-01-05,19805,AA,2245,STL,ORD,1655,1737,42.00,42.00,1,19.00,1756,1851,10.00,1815,1901,46.00,46.00,1,0,0,84.00,55.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,1107828219
1,17,4,2008-01-17,19805,AA,1186,STL,ORD,1235,1330,55.00,55.00,1,18.00,1348,1437,9.00,1345,1446,61.00,61.00,1,0,0,76.00,49.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,1112925209
1,10,4,2008-01-10,19805,AA,459,STL,ORD,725,722,-3.00,0.00,0,19.00,741,818,9.00,835,827,-8.00,0.00,0,0,0,65.00,37.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,-1479477882
1,17,4,2008-01-17,19805,AA,1610,STL,ORD,830,845,15.00,15.00,1,17.00,902,952,33.00,945,1025,40.00,40.00,1,0,0,100.00,50.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,-1602943720
1,8,2,2008-01-08,19805,AA,1496,STL,ORD,1600,1839,159.00,159.00,1,34.00,1913,2012,10.00,1715,2022,187.00,187.00,1,0,0,103.00,59.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,-63322788
1,30,3,2008-01-30,19805,AA,1605,STL,ORD,1150,1147,-3.00,0.00,0,16.00,1203,1249,9.00,1259,1258,-1.00,0.00,0,0,0,71.00,46.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,-1240768588
1,12,6,2008-01-12,19805,AA,640,STL,ORD,1455,1502,7.00,7.00,0,9.00,1511,1552,12.00,1610,1604,-6.00,0.00,0,0,0,62.00,41.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,1751286707
1,10,4,2008-01-10,19805,AA,640,STL,ORD,1455,1450,-5.00,0.00,0,14.00,1504,1543,29.00,1610,1612,2.00,2.00,0,0,0,82.00,39.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,-1537144490
1,25,5,2008-01-25,19805,AA,2232,STL,ORD,2010,2140,90.00,90.00,1,11.00,2151,2234,5.00,2120,2239,79.00,79.00,1,0,0,59.00,43.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,891419116
1,30,3,2008-01-30,19805,AA,1610,STL,ORD,830,826,-4.00,0.00,0,12.00,838,928,44.00,945,1012,27.00,27.00,1,0,0,106.00,50.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,734339108
1,2,3,2008-01-02,19805,AA,1605,STL,ORD,1150,1153,3.00,3.00,0,14.00,1207,1300,10.00,1259,1310,11.00,11.00,0,0,0,77.00,53.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,-1671938598
1,24,4,2008-01-24,19805,AA,2232,STL,ORD,2010,2008,-2.00,0.00,0,9.00,2017,2101,4.00,2120,2105,-15.00,0.00,0,0,0,57.00,44.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,1599357738
1,23,3,2008-01-23,19805,AA,1605,STL,ORD,1150,1318,88.00,88.00,1,21.00,1339,1435,12.00,1259,1447,108.00,108.00,1,0,0,89.00,56.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,1257214770
1,25,5,2008-01-25,19805,AA,640,STL,ORD,1455,1548,53.00,53.00,1,15.00,1603,1645,6.00,1610,1651,41.00,41.00,1,0,0,63.00,42.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,354489899
4,16,3,2008-04-16,19790,DL,885,ATL,LAX,1440,1439,-1.00,0.00,0,16.00,1455,1621,7.00,1625,1628,3.00,3.00,0,0,0,289.00,266.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,1298527351
4,3,4,2008-04-03,19790,DL,35,ATL,LAX,950,954,4.00,4.00,0,54.00,1048,1206,3.00,1140,1209,29.00,29.00,1,0,0,315.00,258.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-894299769
4,27,7,2008-04-27,19790,DL,937,ATL,LAX,1110,1107,-3.00,0.00,0,25.00,1132,1248,14.00,1255,1302,7.00,7.00,0,0,0,295.00,256.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-1929574878
9,15,1,2008-09-15,19386,NW,609,JFK,MSP,1750,1907,77.00,77.00,1,34.00,1941,2112,8.00,2026,2120,54.00,54.00,1,0,0,193.00,151.00,1028.00,1,1,JFK,11.421935,-73.78,40.64,MSP,4.555891,-93.22,44.89,2008,460894947
4,13,7,2008-04-13,19790,DL,115,ATL,LAX,1845,1903,18.00,18.00,1,22.00,1925,2036,8.00,2037,2044,7.00,7.00,0,0,0,281.00,251.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-1130410026
9,22,1,2008-09-22,19386,NW,187,JFK,MSP,800,757,-3.00,0.00,0,20.00,817,944,4.00,1017,948,-29.00,0.00,0,0,0,171.00,147.00,1028.00,1,1,JFK,11.421935,-73.78,40.64,MSP,4.555891,-93.22,44.89,2008,1463067902
5,22,4,2008-05-22,19805,AA,456,MIA,LAX,1930,1926,-4.00,0.00,0,21.00,1947,2158,7.00,2205,2205,0.00,0.00,0,0,0,339.00,311.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,-897337093
4,7,1,2008-04-07,20437,FL,50,ATL,LAX,2015,2013,-2.00,0.00,0,24.00,2037,2230,7.00,2220,2237,17.00,17.00,1,0,0,324.00,293.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-643867577
4,5,6,2008-04-05,19790,DL,535,ATL,LAX,2020,2206,106.00,106.00,1,17.00,2223,2338,9.00,2234,2347,73.00,73.00,1,0,0,281.00,255.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-1525157062
4,21,1,2008-04-21,19790,DL,125,ATL,LAX,1605,1602,-3.00,0.00,0,20.00,1622,1745,5.00,1746,1750,4.00,4.00,0,0,0,288.00,263.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,1048399936
4,14,1,2008-04-14,20437,FL,40,ATL,LAX,1759,1809,10.00,10.00,0,10.00,1819,1928,9.00,1959,1937,-22.00,0.00,0,0,0,268.00,249.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-1434050188
5,26,1,2008-05-26,19805,AA,397,MIA,LAX,1820,1819,-1.00,0.00,0,14.00,1833,2029,10.00,2055,2039,-16.00,0.00,0,0,0,320.00,296.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,-1558810809
4,2,3,2008-04-02,20437,FL,41,ATL,LAX,2125,2141,16.00,16.00,1,24.00,2205,12,8.00,2330,20,50.00,50.00,1,0,0,339.00,307.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-448634172
4,1,2,2008-04-01,19790,DL,937,ATL,LAX,1110,1126,16.00,16.00,1,18.00,1144,1325,8.00,1303,1333,30.00,30.00,1,0,0,307.00,281.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-17888311
4,13,7,2008-04-13,19790,DL,110,ATL,LAX,834,851,17.00,17.00,1,21.00,912,1016,16.00,1019,1032,13.00,13.00,0,0,0,281.00,244.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,462993921
4,12,6,2008-04-12,20437,FL,54,ATL,LAX,1040,1038,-2.00,0.00,0,22.00,1100,1228,6.00,1240,1234,-6.00,0.00,0,0,0,296.00,268.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,1784140517
5,11,7,2008-05-11,19805,AA,283,MIA,LAX,1115,1114,-1.00,0.00,0,13.00,1127,1332,20.00,1343,1352,9.00,9.00,0,0,0,338.00,305.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,-264337813
9,17,3,2008-09-17,19386,NW,609,JFK,MSP,1750,1810,20.00,20.00,1,212.00,2142,2310,9.00,2026,2319,173.00,173.00,1,0,0,369.00,148.00,1028.00,1,1,JFK,11.421935,-73.78,40.64,MSP,4.555891,-93.22,44.89,2008,152959556
4,16,3,2008-04-16,19790,DL,115,ATL,LAX,1845,1841,-4.00,0.00,0,27.00,1908,2034,17.00,2037,2051,14.00,14.00,0,0,0,310.00,266.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-119396357
4,12,6,2008-04-12,19790,DL,1423,ATL,LAX,2130,2201,31.00,31.00,1,28.00,2229,2346,10.00,2326,2356,30.00,30.00,1,0,0,295.00,257.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,2110011360
5,13,2,2008-05-13,19805,AA,267,MIA,LAX,1610,1610,0.00,0.00,0,14.00,1624,1832,6.00,1845,1838,-7.00,0.00,0,0,0,328.00,308.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,-1851553701
5,5,1,2008-05-05,19805,AA,203,MIA,LAX,1535,1535,0.00,0.00,0,17.00,1552,1805,5.00,1803,1810,7.00,7.00,0,0,0,335.00,313.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,1176523253
5,2,5,2008-05-02,19805,AA,972,MIA,LAX,2105,2114,9.00,9.00,0,14.00,2128,2339,12.00,2345,2351,6.00,6.00,0,0,0,337.00,311.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,901193016
4,14,1,2008-04-14,19790,DL,1423,ATL,LAX,2130,2127,-3.00,0.00,0,24.00,2151,2248,14.00,2326,2302,-24.00,0.00,0,0,0,275.00,237.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,632295661
4,7,1,2008-04-07,19790,DL,35,ATL,LAX,950,950,0.00,0.00,0,22.00,1012,1202,12.00,1145,1214,29.00,29.00,1,0,0,324.00,290.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,1427795542
5,17,6,2008-05-17,19805,AA,397,MIA,LAX,1820,1841,21.00,21.00,1,27.00,1908,2058,5.00,2055,2103,8.00,8.00,0,0,0,322.00,290.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,-1494399630
5,29,4,2008-05-29,19805,AA,397,MIA,LAX,1820,1818,-2.00,0.00,0,26.00,1844,2041,10.00,2055,2051,-4.00,0.00,0,0,0,333.00,297.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,1795292511
4,5,6,2008-04-05,19790,DL,125,ATL,LAX,1600,1842,162.00,162.00,1,25.00,1907,2031,15.00,1745,2046,181.00,181.00,1,0,0,304.00,264.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-1513839184
4,10,4,2008-04-10,19790,DL,115,ATL,LAX,1845,1845,0.00,0.00,0,17.00,1902,2036,11.00,2037,2047,10.00,10.00,0,0,0,302.00,274.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,1364347545
4,6,7,2008-04-06,19790,DL,937,ATL,LAX,1110,1225,75.00,75.00,1,20.00,1245,1414,8.00,1303,1422,79.00,79.00,1,0,0,297.00,269.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-841609140
5,29,4,2008-05-29,19805,AA,203,MIA,LAX,1535,1536,1.00,1.00,0,20.00,1556,1748,4.00,1803,1752,-11.00,0.00,0,0,0,316.00,292.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,-1775230064
9,13,6,2008-09-13,19386,NW,609,JFK,MSP,1750,1758,8.00,8.00,0,23.00,1821,1953,5.00,2026,1958,-28.00,0.00,0,0,0,180.00,152.00,1028.00,1,1,JFK,11.421935,-73.78,40.64,MSP,4.555891,-93.22,44.89,2008,671981318
5,7,3,2008-05-07,19805,AA,267,MIA,LAX,1610,1629,19.00,19.00,1,16.00,1645,1900,25.00,1845,1925,40.00,40.00,1,0,0,356.00,315.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,-1888739458
5,15,4,2008-05-15,19805,AA,267,MIA,LAX,1610,1635,25.00,25.00,1,15.00,1650,1851,7.00,1845,1858,13.00,13.00,0,0,0,323.00,301.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,1115226797
4,6,7,2008-04-06,20437,FL,40,ATL,LAX,1830,1857,27.00,27.00,1,12.00,1909,2057,8.00,2035,2105,30.00,30.00,1,0,0,308.00,288.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,1085832242
4,20,7,2008-04-20,19790,DL,885,ATL,LAX,1440,1443,3.00,3.00,0,17.00,1500,1633,3.00,1625,1636,11.00,11.00,0,0,0,293.00,273.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-1597908271
